Original File Name:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\Bandit\data/B-AAXXX-Admin_RA-run_1-2014_Sep_15_1527.csv,Time:,2014_Sep_15_1527,Parameter File:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\Bandit\T1000_B_Schedule1.csv,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('BLOCK_ONSET', 3), ('TRIAL_ONSET', 4), ('SELECTION', 5), ('BLOCK_RESULT_ONSET', 6), ('BLOCK_RESULT_OFFSET', 7), ('FINAL_RESULT_ONSET', 8), ('FINAL_RESULT_OFFSET', 9), ('TASK_END', 99)]
trial_number,trial_type,event_code,absolute_time,response_time,response,result
0,0.3672-0.0943-0.6427,3,0.0391627251811,NA,NA,NA
0,0.3672-0.0943-0.6427,4,0.0557482648583,NA,NA,NA
0,0.3672-0.0943-0.6427,5,0.505559583689,0.449811318831,2,0
1,0.3672-0.0943-0.6427,4,0.823762615852,NA,NA,NA
NA,NA,99,29.8697610093,NA,NA,NA
