Original File Name:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\Bandit\data/B-AAXXX-Admin_RA-run_1-2014_Aug_11_0902.csv,Time:,2014_Aug_11_0902,Parameter File:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\Bandit\T1000_B_Schedule1.csv,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('BLOCK_ONSET', 3), ('TRIAL_ONSET', 4), ('SELECTION', 5), ('BLOCK_RESULT_ONSET', 6), ('BLOCK_RESULT_OFFSET', 7), ('FINAL_RESULT_ONSET', 8), ('FINAL_RESULT_OFFSET', 9)]
trial_number,trial_type,event_code,absolute_time,response_time,response,result
NA,NA,1,0.00427956267959,NA,NA,NA
NA,NA,2,3.58616764256,3.58188807988,NA,NA
0,0.2993-0.6921-0.1387,3,3.71153540997,NA,NA,NA
0,0.2993-0.6921-0.1387,4,3.73790064518,NA,NA,NA
0,0.2993-0.6921-0.1387,5,4.21591122367,0.478010578488,1,0
1,0.2993-0.6921-0.1387,4,4.54183720931,NA,NA,NA
1,0.2993-0.6921-0.1387,5,4.70910397469,0.167266765377,2,0
2,0.2993-0.6921-0.1387,4,5.02575589705,NA,NA,NA
2,0.2993-0.6921-0.1387,5,5.13668390096,0.110928003909,3,0
3,0.2993-0.6921-0.1387,4,5.46323534328,NA,NA,NA
