Original File Name:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\Bandit\data/B-AAXXX-Admin_RA-run_1-2014_Aug_05_1518.csv,Time:,2014_Aug_05_1518,Parameter File:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\Bandit\T1000_B_Schedule1.csv,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('BLOCK_ONSET', 3), ('TRIAL_ONSET', 4), ('SELECTION', 5), ('BLOCK_RESULT_ONSET', 6), ('BLOCK_RESULT_OFFSET', 7), ('FINAL_RESULT_ONSET', 8), ('FINAL_RESULT_OFFSET', 9)]
trial_number,trial_type,event_code,absolute_time,response_time,response,result
NA,NA,1,8.79899016581e-06,NA,NA,NA
NA,NA,2,3.03116674189,3.0311579429,NA,NA
0,0.4937-0.8078-0.6343,3,3.07888107694,NA,NA,NA
0,0.4937-0.8078-0.6343,4,3.09202419575,NA,NA,NA
0,0.4937-0.8078-0.6343,5,3.65319053068,0.561166334926,1,1
1,0.4937-0.8078-0.6343,4,3.97357114549,NA,NA,NA
1,0.4937-0.8078-0.6343,5,4.12746101225,0.153889866764,3,1
2,0.4937-0.8078-0.6343,4,4.44108547225,NA,NA,NA
