Original File Name:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\Bandit\data/B-AAXXX-Admin_RA-run_1-2014_Aug_20_1542.csv,Time:,2014_Aug_20_1542,Parameter File:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\Bandit\T1000_B_Schedule1.csv,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('BLOCK_ONSET', 3), ('TRIAL_ONSET', 4), ('SELECTION', 5), ('BLOCK_RESULT_ONSET', 6), ('BLOCK_RESULT_OFFSET', 7), ('FINAL_RESULT_ONSET', 8), ('FINAL_RESULT_OFFSET', 9)]
trial_number,trial_type,event_code,absolute_time,response_time,response,result
NA,NA,1,3.99138662033e-06,NA,NA,NA
NA,NA,2,2.77940715698,2.77940316559,NA,NA
0,0.4362-0.5075-0.2759,3,2.81244627642,NA,NA,NA
0,0.4362-0.5075-0.2759,4,2.82907759541,NA,NA,NA
0,0.4362-0.5075-0.2759,5,3.12757434772,0.298496752308,1,0
1,0.4362-0.5075-0.2759,4,3.44706530703,NA,NA,NA
1,0.4362-0.5075-0.2759,5,3.5585671321,0.111501825071,2,1
2,0.4362-0.5075-0.2759,4,3.89785430752,NA,NA,NA
2,0.4362-0.5075-0.2759,5,3.95699235276,0.0591380452388,3,1
3,0.4362-0.5075-0.2759,4,4.29830031825,NA,NA,NA
3,0.4362-0.5075-0.2759,5,4.38362738088,0.0853270626394,1,1
4,0.4362-0.5075-0.2759,4,4.69914005231,NA,NA,NA
4,0.4362-0.5075-0.2759,5,4.76275531077,0.063615258463,2,0
5,0.4362-0.5075-0.2759,4,5.08308360932,NA,NA,NA
5,0.4362-0.5075-0.2759,5,5.17476755069,0.0916839413694,3,0
6,0.4362-0.5075-0.2759,4,5.48383125605,NA,NA,NA
