button_check_1_right.PNG,None,-1,None,b
button_check_2_right.PNG,None,-1,None,y
button_check_3_right.PNG,None,-1,None,g
button_check_4_right.PNG,None,-1,None,r
DCR_S_1_METH.PNG,None,-1,None,None
DCR_S_2_R.PNG,None,-1,None,None
DCR_S_3.PNG,None,-1,None,None
DCR_S_4.PNG,None,-1,None,None
DCR_S_5.PNG,None,-1,None,None
