"file","arousal","craving","related","typicality","valence"
"substance_activities_faces099.jpg",5.22222222222222,86.4444444444444,1,88.3333333333333,2.77777777777778
"substance_activities_faces100.jpg",5.18181818181818,91.6363636363636,1,91.2727272727273,3
"substance_activities_faces101.jpg",5.36363636363636,87,1,88.1818181818182,3.36363636363636
"substance_activities_faces102.jpg",5.18181818181818,90.3636363636364,1,90.5454545454545,2.18181818181818
"substance_activities_faces103.jpg",4.81818181818182,94.0909090909091,1,89.5454545454545,2.81818181818182
"substance_activities_faces104.jpg",5.6,92.2,1,93.3,2.6
"substance_activities_faces105.jpg",5.72727272727273,90.9090909090909,1,94,2.90909090909091
"substance_activities_faces106.jpg",4.63636363636364,64.2727272727273,1,74.7272727272727,3.45454545454545
"substance_activities_faces107.jpg",4.4,74.6,1,80.6,3.2
"substance_activities_faces108.jpg",5.09090909090909,86.4545454545455,1,89.7272727272727,3.09090909090909
"substance_hands021.jpg",5.36363636363636,91,1,93.8181818181818,3.36363636363636
"substance_hands022.jpg",5.45454545454545,92.0909090909091,0.909090909090909,89.9090909090909,3.81818181818182
"substance_hands023.jpg",5.54545454545455,86,1,89.8181818181818,3.54545454545455
"substance_hands024.jpg",4.36363636363636,84.9090909090909,1,90.2727272727273,3.63636363636364
"substance_hands025.jpg",4.7,77,0.9,85,2.8
"substance_hands026.jpg",4.1,71.5,0.9,82.2,3.5
"substance_hands027.jpg",5.72727272727273,93.9090909090909,1,94.3636363636364,3.09090909090909
"substance_hands028.jpg",5.45454545454545,89.1818181818182,1,88.8181818181818,3
"substance_hands029.jpg",6.09090909090909,93.3636363636364,1,85,3.90909090909091
"substance_hands030.jpg",5.44444444444444,94.5555555555556,1,92.5555555555556,2.88888888888889
"substance_hands031.jpg",5.22222222222222,91,1,89.7777777777778,3.22222222222222
"substance_hands032.jpg",4.45454545454545,78.6363636363636,1,85.0909090909091,4.09090909090909
"substance_injection_hands077.jpg",5.3,92.1,0.8,85.3,2.1
"substance_injection_hands078.jpg",6.3,93.2,1,94,2.6
"substance_injection_hands079.jpg",6.18181818181818,93.1818181818182,1,90.3636363636364,2.90909090909091
"substance_injection_hands080.jpg",5.72727272727273,92.3636363636364,1,88.8181818181818,1.54545454545455
"substance_injection_hands081.jpg",6.09090909090909,91.9090909090909,1,88.2727272727273,3.18181818181818
"substance_injection_hands082.jpg",6.1,96.4,1,92.9,2.6
"substance_injection_hands083.jpg",6.45454545454545,95,1,91.3636363636364,2.54545454545455
"substance_injection_hands084.jpg",6.63636363636364,88.6,1,87.4,1.72727272727273
"substance_injection_hands085.jpg",5.18181818181818,75.2727272727273,0.818181818181818,81,3.09090909090909
"substance_injection_hands086.jpg",5.7,95,0.9,92.9,3.2
"substance_injection_hands087.jpg",5.63636363636364,91.2727272727273,1,85.0909090909091,2.63636363636364
"substance_injection_hands088.jpg",6.3,92.5,1,89.6,2.6
"substance_injection_instruments109.jpg",6.9,96.1,1,95.3,2.7
"substance_injection_instruments110.jpg",6.1,93.3,1,91.3,2.7
"substance_injection_instruments111.jpg",6.22222222222222,88,0.888888888888889,87.5555555555556,3.11111111111111
"substance_injection_instruments112.jpg",6.18181818181818,94.5454545454545,1,90.5454545454545,3.36363636363636
"substance_injection_instruments113.jpg",4.3,77,0.9,82.7,3.5
"substance_injection_instruments114.jpg",5.7,90.3,1,92.3,2.1
"substance_injection_instruments115.jpg",4.88888888888889,91.6666666666667,0.777777777777778,90.6666666666667,3.44444444444444
"substance_injection_instruments116.jpg",5.7,93.2,1,94.2,3.2
"substance_injection_instruments117.jpg",5.66666666666667,85.1111111111111,1,86.6666666666667,3
"substance_injection_instruments118.jpg",5.90909090909091,90.5454545454545,0.909090909090909,92.0909090909091,3.27272727272727
"substance_injection_instruments119.jpg",5.4,94.6,1,93.7,3
"substance_injection_instruments120.jpg",7,89.1818181818182,0.909090909090909,86.3636363636364,3
"substance_instruments_hands057.jpg",6.11111111111111,91,1.11111111111111,95.5555555555556,2.44444444444444
"substance_instruments_hands058.jpg",5.88888888888889,89.1111111111111,1,93.2222222222222,2.44444444444444
"substance_instruments_hands059.jpg",4.63636363636364,80,1,82.1818181818182,3.81818181818182
"substance_instruments_hands060.jpg",5.09090909090909,91,1,90.7272727272727,3.09090909090909
"substance_instruments_hands061.jpg",5.90909090909091,91.4545454545455,1,91.3636363636364,2.90909090909091
"substance_instruments_hands062.jpg",5,82.1,0.9,85.1,3
"substance_instruments_hands063.jpg",5.9,94.4,1,94.2,3
"substance_instruments_hands064.jpg",5.9,92.8,1,95.5,2.9
"substance_instruments_hands065.jpg",6.33333333333333,93.1111111111111,0.888888888888889,93.2222222222222,8.66666666666667
"substance_instruments_hands066.jpg",6.1,91.1,1,90.4,3
"substance_instruments_hands067.jpg",6.1,89.2,1,90,3.1
"substance_instruments_hands068.jpg",4.54545454545455,74.8181818181818,0.909090909090909,75.5454545454545,4.09090909090909
"substance_instruments_hands069.jpg",3.5,53.5,0.7,67,4.2
"substance_instruments_hands070.jpg",4.88888888888889,89.5555555555556,1,85,2.88888888888889
"substance_instruments_hands071.jpg",4.9,80.5,1,81.2,3.6
"substance_instruments_hands072.jpg",4.9,85.7,1,83.9,3
"substance_instruments_hands073.jpg",4.90909090909091,87.4545454545455,1,83.6363636363636,2.90909090909091
"substance_instruments_hands074.jpg",5.27272727272727,89.4545454545455,1,89.2727272727273,3.45454545454545
"substance_instruments_hands075.jpg",4.7,86.3,1,86.4,3.7
"substance_instruments_hands076.jpg",5.36363636363636,91.5454545454545,1,89,3.36363636363636
"substance_instruments033.jpg",4.7,81.3,1,86.4,4.1
"substance_instruments034.jpg",4.7,81.6,1,91.8,3.8
"substance_instruments035.jpg",6,91.8,1,93.2,2.5
"substance_instruments036.jpg",4.8,91,1,91.5,2.9
"substance_instruments037.jpg",5.72727272727273,83.1818181818182,1,88.0909090909091,3.54545454545455
"substance_instruments038.jpg",5.63636363636364,88,1,86.8181818181818,3.18181818181818
"substance_instruments039.jpg",5.9,93.2,1,93.9,2.4
"substance_instruments040.jpg",6.1,92,1,93.5,3.6
"substance_instruments041.jpg",6.45454545454545,94.1818181818182,1,92.3636363636364,2.54545454545455
"substance_instruments042.jpg",5.88888888888889,88.5555555555556,1,93,2.44444444444444
"substance_instruments043.jpg",5.63636363636364,88.8181818181818,1,89.6363636363636,2.90909090909091
"substance_instruments044.jpg",6.4,95.5,0.8,86.3,3.3
"substance_instruments045.jpg",6.45454545454545,90.4545454545455,1,91.1818181818182,3.18181818181818
"substance_instruments046.jpg",5.88888888888889,85.8888888888889,1,92.5555555555556,2.55555555555556
"substance_instruments047.jpg",5.77777777777778,90.4444444444444,1,93.2222222222222,3.11111111111111
"substance_instruments048.jpg",4.81818181818182,82,1,85.2727272727273,3.18181818181818
"substance_instruments049.jpg",4.72727272727273,83.9090909090909,1,88.1818181818182,3.54545454545455
"substance_instruments050.jpg",5.36363636363636,91.0909090909091,1,88.7272727272727,3.36363636363636
"substance_instruments051.jpg",4.11111111111111,48.8888888888889,0.777777777777778,66.1111111111111,4.55555555555556
"substance_instruments052.jpg",4.09090909090909,57.3636363636364,0.636363636363636,69.8181818181818,3.54545454545455
"substance_instruments053.jpg",5.1,89.9,1,91.8,2.9
"substance_instruments054.jpg",5.11111111111111,84.8888888888889,1,90.7777777777778,3
"substance_instruments055.jpg",5.18181818181818,81.4545454545455,1,88.2727272727273,3.27272727272727
"substance_instruments056.jpg",5.27272727272727,80.5454545454545,1,85,3
"substance001.jpg",5.4,91.4,1,91,3.5
"substance002.jpg",5.8,93.3,1,90,3.2
"substance003.jpg",6.09090909090909,95.5454545454545,1,90.0909090909091,3.27272727272727
"substance004.jpg",5.6,91.4,0.9,91.2,2.3
"substance005.jpg",5.27272727272727,92.5454545454545,1,90.2727272727273,3.54545454545455
"substance006.jpg",5.63636363636364,88.9090909090909,1,82.7272727272727,3.63636363636364
"substance007.jpg",4.6,92.5,1,93.7,3.1
"substance008.jpg",5.27272727272727,92.6363636363636,1,86.5454545454545,3.45454545454545
"substance009.jpg",5.66666666666667,96.1111111111111,1,87.5555555555556,3.33333333333333
"substance010.jpg",5.7,85.7,1,90.3,3
"substance011.jpg",5.7,92.5,1,87.5,3.2
"substance012.jpg",5.4,87,1,87.7,2.9
"substance013.jpg",5.66666666666667,91.7777777777778,1,92.1111111111111,3
"substance014.jpg",5.6,92,1,90.8,3.1
"substance015.jpg",4.9,76.9,0.9,74.2,3.6
"substance016.jpg",5.3,91.9,1,92.1,3
"substance017.jpg",5.45454545454545,93.1818181818182,1,87.9090909090909,3.90909090909091
"substance018.jpg",5.5,90.8,1,91.5,2.9
"substance019.jpg",4.7,80.3,1,83.5,3.2
"substance020.jpg",5.7,89.9,1,88.9,2.6
