Original File Name:,T:\BehavioralTasks\StimTool\FearConditioning\data/FC-AAXXX-Admin_RA-run_2-2014_Sep_18_1028.csv,Time:,2014_Sep_18_1028,Parameter File:,T:\BehavioralTasks\StimTool\FearConditioning\T1000_FC_Schedule2.csv,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('ARROW_ONSET', 3), ('RESPONSE', 4), ('IMAGE_ONSET', 5), ('US', 6), ('SOUND', 7), ('RATING', 8), ('TASK_END', 99)],Trial Types are coded as follows: 0->left arrow; 1->right arrow; 2->CS-; 3->CS+; 4->CS+&US, volume=0.1
trial_number,trial_type,event_code,absolute_time,response_time,response,result
NA,NA,1,-0.00499239783676,NA,NA,NA
NA,NA,2,33.6146534934,33.6196458912,NA,NA
1,0,3,37.9315724885,NA,NA,NA
2,1,3,40.9316143004,NA,NA,NA
3,0,3,43.9315584245,NA,NA,NA
4,1,3,46.9315835117,NA,NA,NA
5,1,3,49.9315287761,NA,NA,NA
6,3,5,52.9315188933,NA,NA,NA
7,1,3,54.9315861724,NA,NA,NA
8,1,3,57.9316017569,NA,NA,NA
9,0,3,60.9316215225,NA,NA,NA
10,2,5,63.9315903536,NA,NA,NA
11,0,3,65.9315432202,NA,NA,NA
12,0,3,68.9314523743,NA,NA,NA
13,0,3,71.9314284275,NA,NA,NA
14,0,3,74.9302307067,NA,NA,NA
15,0,3,77.9301945964,NA,NA,NA
16,2,5,80.9316447091,NA,NA,NA
17,1,3,82.9315736289,NA,NA,NA
18,1,3,85.9315766697,NA,NA,NA
19,1,3,88.9315633659,NA,NA,NA
20,3,5,91.9316260838,NA,NA,NA
21,1,3,93.9315698278,NA,NA,NA
22,1,3,96.9315922542,NA,NA,NA
23,0,3,99.9316025171,NA,NA,NA
24,0,3,102.931597196,NA,NA,NA
25,1,3,105.931456556,NA,NA,NA
26,2,5,108.93164851,NA,NA,NA
27,1,3,110.931591114,NA,NA,NA
28,1,3,113.931580091,NA,NA,NA
29,0,3,116.931532957,NA,NA,NA
30,0,3,119.931339862,NA,NA,NA
31,0,3,122.930947211,NA,NA,NA
32,3,5,125.931557664,NA,NA,NA
33,1,3,127.931602897,NA,NA,NA
34,0,3,130.931228491,NA,NA,NA
35,1,3,133.931583512,NA,NA,NA
36,2,5,136.931620382,NA,NA,NA
37,0,3,138.931599856,NA,NA,NA
38,1,3,141.931385475,NA,NA,NA
39,0,3,144.931458456,NA,NA,NA
40,0,3,147.931565266,NA,NA,NA
41,1,3,150.93157591,NA,NA,NA
42,2,5,153.931342143,NA,NA,NA
43,0,3,155.9313334,NA,NA,NA
44,1,3,158.931178696,NA,NA,NA
45,1,3,161.931555004,NA,NA,NA
