Original File Name:,T:\BehavioralTasks\StimTool\FearConditioning\data/FC-AAXXX-Admin_RA-run_1-2014_Sep_18_1019.csv,Time:,2014_Sep_18_1019,Parameter File:,T:\BehavioralTasks\StimTool\FearConditioning\T1000_FC_Schedule1.csv,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('ARROW_ONSET', 3), ('RESPONSE', 4), ('IMAGE_ONSET', 5), ('US', 6), ('SOUND', 7), ('RATING', 8), ('TASK_END', 99)],Trial Types are coded as follows: 0->left arrow; 1->right arrow; 2->CS-; 3->CS+; 4->CS+&US, volume=0.1
trial_number,trial_type,event_code,absolute_time,response_time,response,result
NA,NA,1,-0.00499201772618,NA,NA,NA
NA,NA,2,23.8167942627,23.8217862804,NA,NA
1,1,3,28.1370403447,NA,NA,NA
2,1,3,31.1323916217,NA,NA,NA
3,1,3,34.1323357458,NA,NA,NA
4,1,3,37.1336995739,NA,NA,NA
5,2,5,40.1336737265,NA,NA,NA
6,0,3,42.1336513002,NA,NA,NA
7,1,3,45.1336874104,NA,NA,NA
8,0,3,48.1336676448,NA,NA,NA
9,3,5,51.1336790481,NA,NA,NA
10,0,3,53.1336725862,NA,NA,NA
11,1,3,56.1339778131,NA,NA,NA
12,0,3,59.133678668,NA,NA,NA
12,0,4,59.7741879369,0.640509268938,0,1
13,2,5,62.133706796,NA,NA,NA
14,0,3,64.1336425577,NA,NA,NA
14,0,4,64.5763864826,0.442743924919,0,1
15,1,3,67.1336866502,NA,NA,NA
15,1,4,67.5556344766,0.421947826348,1,1
16,1,3,70.1339204168,NA,NA,NA
17,0,3,73.1337083164,NA,NA,NA
18,3,5,76.1337189594,NA,NA,NA
19,0,3,78.133706796,NA,NA,NA
20,0,3,81.1337242809,NA,NA,NA
21,0,3,84.1340279874,NA,NA,NA
22,2,5,87.1334099315,NA,NA,NA
23,0,3,89.1336782878,NA,NA,NA
24,0,3,92.1336695454,NA,NA,NA
25,0,3,95.1337060357,NA,NA,NA
26,0,3,98.1329564624,NA,NA,NA
27,4,5,101.133661563,NA,NA,NA
27,4,6,101.616822011,NA,NA,NA
28,0,3,103.133702235,NA,NA,NA
29,1,3,106.133696153,NA,NA,NA
30,0,3,109.133702235,NA,NA,NA
31,1,3,112.133011578,NA,NA,NA
32,2,5,115.133652821,NA,NA,NA
33,1,3,117.133663464,NA,NA,NA
34,1,3,120.133488994,NA,NA,NA
35,1,3,123.133553232,NA,NA,NA
36,0,3,126.133723141,NA,NA,NA
37,3,5,129.133410692,NA,NA,NA
38,0,3,131.133496596,NA,NA,NA
39,1,3,134.133663844,NA,NA,NA
40,0,3,137.133691972,NA,NA,NA
41,0,3,140.133708696,NA,NA,NA
42,0,3,143.133782818,NA,NA,NA
43,3,5,146.133425136,NA,NA,NA
44,1,3,148.133473029,NA,NA,NA
45,1,3,151.133527005,NA,NA,NA
46,0,3,154.133497736,NA,NA,NA
47,1,3,157.132893364,NA,NA,NA
48,2,5,160.133495076,NA,NA,NA
49,1,3,162.133529285,NA,NA,NA
