Original File Name:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\FearConditioning\data/FC-AAXXX-Admin_RA-run_3-2014_Sep_10_0838.csv,Time:,2014_Sep_10_0838,Parameter File:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\FearConditioning\T1000_FC_Schedule3.csv,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('ARROW_ONSET', 3), ('RESPONSE', 4), ('IMAGE_ONSET', 5), ('US', 6), ('SOUND', 7), ('RATING', 8)],Trial Types are coded as follows: 0->left arrow; 1->right arrow; 2->CS-; 3->CS+; 4->CS+&US, volume=0
trial_number,trial_type,event_code,absolute_time,response_time,response,result
NA,NA,1,-0.00499670038016,NA,NA,NA
NA,NA,2,3.59533098853,3.60032768891,NA,NA
1,1,3,7.9029794705,NA,NA,NA
2,1,3,10.9089407836,NA,NA,NA
3,1,3,13.9008424168,NA,NA,NA
4,0,3,16.9033457283,NA,NA,NA
5,1,3,19.9118279509,NA,NA,NA
6,3,5,22.9031334528,NA,NA,NA
7,0,3,24.9106532862,NA,NA,NA
8,0,3,27.911106434,NA,NA,NA
9,1,3,30.910866295,NA,NA,NA
10,1,3,33.9032625046,NA,NA,NA
11,0,3,36.9091988871,NA,NA,NA
12,3,5,39.8999808494,NA,NA,NA
13,1,3,41.9027638953,NA,NA,NA
14,0,3,44.9074750191,NA,NA,NA
15,0,3,47.8993234918,NA,NA,NA
16,2,5,50.902529989,NA,NA,NA
17,1,3,52.9089044877,NA,NA,NA
18,0,3,55.9122187725,NA,NA,NA
19,0,3,58.901173112,NA,NA,NA
20,1,3,61.9070490016,NA,NA,NA
21,3,5,64.8999639847,NA,NA,NA
22,0,3,66.9000248443,NA,NA,NA
23,0,3,69.9066204176,NA,NA,NA
24,0,3,72.9122235386,NA,NA,NA
25,2,5,75.9114653593,NA,NA,NA
26,1,3,77.9106804164,NA,NA,NA
27,1,3,80.9145919324,NA,NA,NA
28,1,3,83.9112838802,NA,NA,NA
29,0,3,86.9111112001,NA,NA,NA
30,0,3,89.9140903902,NA,NA,NA
31,3,5,92.9111441963,NA,NA,NA
32,0,3,94.9103082926,NA,NA,NA
33,0,3,97.9136486077,NA,NA,NA
34,1,3,100.910571896,NA,NA,NA
35,0,3,103.91059316,NA,NA,NA
36,1,3,106.913430466,NA,NA,NA
37,2,5,109.912159746,NA,NA,NA
38,1,3,111.911353905,NA,NA,NA
39,1,3,114.912112451,NA,NA,NA
40,0,3,117.91018694,NA,NA,NA
41,3,5,120.911216788,NA,NA,NA
42,1,3,122.911129898,NA,NA,NA
43,0,3,125.910939987,NA,NA,NA
44,1,3,128.910904057,NA,NA,NA
45,1,3,131.911800087,NA,NA,NA
46,2,5,134.911787989,NA,NA,NA
47,1,3,136.911202123,NA,NA,NA
48,1,3,139.910428179,NA,NA,NA
49,0,3,142.910203438,NA,NA,NA
50,1,3,145.910352654,NA,NA,NA
51,2,5,148.91142613,NA,NA,NA
52,1,3,150.914882299,NA,NA,NA
53,0,3,153.910615157,NA,NA,NA
54,1,3,156.912033994,NA,NA,NA
55,1,3,159.911143096,NA,NA,NA
56,0,3,162.910391516,NA,NA,NA
57,3,5,165.911104968,NA,NA,NA
58,0,3,167.914274436,NA,NA,NA
59,0,3,170.910431478,NA,NA,NA
60,0,3,173.91038895,NA,NA,NA
61,2,5,176.91493436,NA,NA,NA
62,0,3,178.91056383,NA,NA,NA
63,1,3,181.910730644,NA,NA,NA
64,0,3,184.914164448,NA,NA,NA
65,0,3,187.911418065,NA,NA,NA
66,3,5,190.911100201,NA,NA,NA
67,1,3,192.912312995,NA,NA,NA
68,1,3,195.910418647,NA,NA,NA
69,1,3,198.911036409,NA,NA,NA
70,2,5,201.910053855,NA,NA,NA
71,0,3,203.900259484,NA,NA,NA
72,0,3,206.907454855,NA,NA,NA
73,0,3,209.912208507,NA,NA,NA
74,1,3,212.901876664,NA,NA,NA
75,1,3,215.910168975,NA,NA,NA
76,2,5,218.912498874,NA,NA,NA
77,0,3,220.910452009,NA,NA,NA
78,0,3,223.910402148,NA,NA,NA
79,0,3,226.911305511,NA,NA,NA
80,1,3,229.911012212,NA,NA,NA
81,0,3,232.910840265,NA,NA,NA
82,3,5,235.90923225,NA,NA,NA
