Original File Name:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\FearConditioning\data/FC-AAXXX-Admin_RA-run_1-2014_Sep_10_0816.csv,Time:,2014_Sep_10_0816,Parameter File:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\FearConditioning\T1000_FC_Schedule1.csv,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('ARROW_ONSET', 3), ('RESPONSE', 4), ('IMAGE_ONSET', 5), ('US', 6), ('SOUND', 7), ('RATING', 8)],Trial Types are coded as follows: 0->left arrow; 1->right arrow; 2->CS-; 3->CS+; 4->CS+&US, volume=0
trial_number,trial_type,event_code,absolute_time,response_time,response,result
NA,NA,1,-0.00499633375603,NA,NA,NA
NA,NA,2,5.34512375407,5.35012008783,NA,NA
1,1,3,9.66110340935,NA,NA,NA
2,1,3,12.6598807169,NA,NA,NA
3,1,3,15.6480156508,NA,NA,NA
4,1,3,18.6585645352,NA,NA,NA
5,2,5,21.6572032588,NA,NA,NA
6,0,3,23.6634648372,NA,NA,NA
7,1,3,26.6600145348,NA,NA,NA
8,0,3,29.6610740794,NA,NA,NA
9,3,5,32.6888807085,NA,NA,NA
10,0,3,34.660800211,NA,NA,NA
11,1,3,37.6598499205,NA,NA,NA
12,0,3,40.6629768601,NA,NA,NA
13,2,5,43.6610128531,NA,NA,NA
14,0,3,45.6611004764,NA,NA,NA
15,1,3,48.6615554573,NA,NA,NA
16,1,3,51.6607041554,NA,NA,NA
17,0,3,54.6606260644,NA,NA,NA
18,3,5,57.6621886176,NA,NA,NA
19,0,3,59.6607232198,NA,NA,NA
20,0,3,62.6600335993,NA,NA,NA
21,0,3,65.660878302,NA,NA,NA
22,2,5,68.6611004764,NA,NA,NA
23,0,3,70.66014322,NA,NA,NA
24,0,3,73.660235976,NA,NA,NA
25,0,3,76.6606638267,NA,NA,NA
26,0,3,79.6606740922,NA,NA,NA
27,4,5,82.66156059,NA,NA,NA
27,4,6,83.1460030661,NA,NA,NA
28,0,3,84.6643945968,NA,NA,NA
29,1,3,87.6598458876,NA,NA,NA
30,0,3,90.6598667852,NA,NA,NA
31,1,3,93.6601659507,NA,NA,NA
32,2,5,96.6610938771,NA,NA,NA
33,1,3,98.6602400088,NA,NA,NA
34,1,3,101.663623586,NA,NA,NA
35,1,3,104.661105609,NA,NA,NA
36,0,3,107.661285622,NA,NA,NA
37,3,5,110.663978111,NA,NA,NA
38,0,3,112.659832322,NA,NA,NA
39,1,3,115.659914446,NA,NA,NA
40,0,3,118.663062284,NA,NA,NA
41,0,3,121.660241109,NA,NA,NA
42,0,3,124.660317,NA,NA,NA
43,3,5,127.664026139,NA,NA,NA
44,1,3,129.660735685,NA,NA,NA
45,1,3,132.662907568,NA,NA,NA
46,0,3,135.662318769,NA,NA,NA
47,1,3,138.659996937,NA,NA,NA
48,2,5,141.661011753,NA,NA,NA
49,1,3,143.661228428,NA,NA,NA
50,1,3,146.660218378,NA,NA,NA
51,1,3,149.660423688,NA,NA,NA
52,1,3,152.66170174,NA,NA,NA
53,1,3,155.661562423,NA,NA,NA
54,4,5,158.661592853,NA,NA,NA
54,4,6,159.145977402,NA,NA,NA
55,0,3,160.660955293,NA,NA,NA
56,0,3,163.660546873,NA,NA,NA
57,0,3,166.660086393,NA,NA,NA
58,1,3,169.661383877,NA,NA,NA
59,2,5,172.661150704,NA,NA,NA
60,0,3,174.660234509,NA,NA,NA
61,1,3,177.660409023,NA,NA,NA
62,0,3,180.660788479,NA,NA,NA
63,3,5,183.66179303,NA,NA,NA
64,1,3,185.660963725,NA,NA,NA
65,1,3,188.659951842,NA,NA,NA
66,1,3,191.659975673,NA,NA,NA
67,2,5,194.657058809,NA,NA,NA
68,1,3,196.648205562,NA,NA,NA
69,0,3,199.650075347,NA,NA,NA
70,0,3,202.657555585,NA,NA,NA
71,1,3,205.661265824,NA,NA,NA
72,0,3,208.651681162,NA,NA,NA
73,3,5,211.655812286,NA,NA,NA
74,1,3,213.660212512,NA,NA,NA
75,0,3,216.649702123,NA,NA,NA
76,0,3,219.660135888,NA,NA,NA
77,1,3,222.6603203,NA,NA,NA
